ENSG	ω_lower	ω	ω_upper	ω0_lower	ω0	ω0_upper	ωA_phy	category	TR_ID_Homo_sapiens	TR_ID_Chlorocebus_sabaeus	TR_ID_Bos_taurus	TR_ID_Equus_caballus	TR_ID_Ovis_aries	TR_ID_Capra_hircus	TR_ID_Canis_familiaris
ENSG00000065457_ADAT1	0.309776	0.329224	0.347846	0.357822	0.375915	0.393763	-0.04669099999999998	unclassified	ENST00000307921	ENSCSAT00000001700	ENSBTAT00000020810	ENSECAT00000009407	ENSOART00000007496	XM_005691807.3	ENSCAFT00000031943
ENSG00000065485_PDIA5	0.126886	0.137783	0.148551	0.147275	0.161344	0.175527	-0.023561	unclassified	ENST00000316218	ENSCSAT00000005610	ENSBTAT00000025128	ENSECAT00000016336	ENSOART00000021971	XM_018045711.1	ENSCAFT00000019138
ENSG00000065491_TBC1D22B	0.0318263	0.0363048	0.0413668	0.0494811	0.0612519	0.0685617	-0.0249471	unclassified	ENST00000373491	ENSCSAT00000008522	ENSBTAT00000018938	ENSECAT00000025058	ENSOART00000015719	XM_018039170.1	ENSCAFT00000002276
ENSG00000065518_NDUFB4	0.282316	0.312779	0.347763	0.239244	0.266713	0.296355	0.046065999999999996	unclassified	ENST00000184266	Null	Null	ENSECAT00000016402	ENSOART00000021671	XM_005674988.3	ENSCAFT00000017807
ENSG00000065534_MYLK	0.209059	0.217215	0.226588	0.229825	0.238084	0.246933	-0.020869	unclassified	ENST00000475616	ENSCSAT00000005645	ENSBTAT00000019385	Null	ENSOART00000021994	XM_018045771.1	ENSCAFT00000019353
ENSG00000065548_ZC3H15	0.0674201	0.0766991	0.0860153	0.108601	0.123744	0.140274	-0.0470449	unclassified	ENST00000337859	ENSCSAT00000010648	ENSBTAT00000029007	ENSECAT00000018402	ENSOART00000018103	XM_005675879.2	ENSCAFT00000023036
ENSG00000065559_MAP2K4	0.022263	0.0294454	0.0376451	0.030752	0.0397668	0.0506906	-0.010321399999999998	unclassified	ENST00000415385	ENSCSAT00000007187	ENSBTAT00000044085	ENSECAT00000027173	ENSOART00000016761	XM_018064671.1	ENSCAFT00000028324
ENSG00000065600_TMEM206	0.0807495	0.0899665	0.100118	0.109292	0.123355	0.137652	-0.0333885	unclassified	ENST00000535273	ENSCSAT00000013486	ENSBTAT00000063998	ENSECAT00000020021	ENSOART00000011561	XM_018060751.1	ENSCAFT00000019576
ENSG00000065609_SNAP91	0.115787	0.124309	0.134577	0.106004	0.114878	0.124103	0.009431000000000009	unclassified	ENST00000369694	Null	ENSBTAT00000012314	ENSECAT00000008045	ENSOART00000008233	XM_018052935.1	ENSCAFT00000004727
ENSG00000065613_SLK	0.268445	0.280562	0.294124	0.254841	0.263716	0.272239	0.016845999999999972	unclassified	ENST00000369755	ENSCSAT00000003343	ENSBTAT00000001346	ENSECAT00000011061	ENSOART00000005646	XM_005698431.3	ENSCAFT00000016744
ENSG00000065615_CYB5R4	0.274181	0.292803	0.313806	0.310044	0.329141	0.349763	-0.03633800000000004	unclassified	ENST00000369681	ENSCSAT00000015475	ENSBTAT00000054027	ENSECAT00000021192	Null	XM_005684721.3	ENSCAFT00000004764
ENSG00000065618_COL17A1	0.209421	0.21736	0.225301	0.2298	0.238201	0.247453	-0.020841	unclassified	ENST00000353479	ENSCSAT00000003294	ENSBTAT00000013271	ENSECAT00000008760	ENSOART00000006250	XM_013975194.2	ENSCAFT00000045026
ENSG00000065621_GSTO2	0.200835	0.218523	0.238943	0.195316	0.215046	0.233979	0.003477000000000008	nearly-neutral	ENST00000338595	ENSCSAT00000003278	ENSBTAT00000005211	ENSECAT00000010423	ENSOART00000008205	XM_005698444.3	ENSCAFT00000016842
ENSG00000065665_SEC61A2	0.00578567	0.00782289	0.0102573	0.009481	0.0132031	0.0174658	-0.00538021	unclassified	ENST00000298428	ENSCSAT00000011380	ENSBTAT00000025985	ENSECAT00000008201	Null	XM_013968435.2	ENSCAFT00000007756
ENSG00000065675_PRKCQ	0.0585909	0.0632731	0.067965	0.0777142	0.0856719	0.093543	-0.022398799999999996	unclassified	ENST00000263125	ENSCSAT00000011611	ENSBTAT00000060978	ENSECAT00000025035	ENSOART00000014401	XM_013968554.2	ENSCAFT00000008336
ENSG00000065717_TLE2	0.0644164	0.0698372	0.0754737	0.0962506	0.105353	0.114958	-0.0355158	unclassified	ENST00000590536	ENSCSAT00000009329	ENSBTAT00000001534	ENSECAT00000026301	ENSOART00000014441	XM_018050795.1	ENSCAFT00000030660
ENSG00000065802_ASB1	0.0499757	0.0566696	0.0643225	0.0743346	0.0851514	0.0973226	-0.0284818	unclassified	ENST00000264607	ENSCSAT00000004054	ENSBTAT00000004378	ENSECAT00000014759	Null	XM_018040160.1	ENSCAFT00000019786
ENSG00000065809_FAM107B	0.262992	0.289209	0.315668	0.306984	0.331154	0.356066	-0.04194500000000001	unclassified	ENST00000181796	ENSCSAT00000011168	ENSBTAT00000013221	ENSECAT00000011168	ENSOART00000007429	XM_005687957.3	ENSCAFT00000007591
ENSG00000065833_ME1	0.132595	0.142871	0.154298	0.146049	0.15869	0.170443	-0.015819	unclassified	ENST00000369705	ENSCSAT00000015479	ENSBTAT00000007465	ENSECAT00000026550	ENSOART00000008163	XM_018052931.1	ENSCAFT00000044644
ENSG00000065882_TBC1D1	0.124182	0.130502	0.136667	0.159058	0.167385	0.175216	-0.036883	unclassified	ENST00000261439	ENSCSAT00000014948	ENSBTAT00000018206	ENSECAT00000024010	ENSOART00000010862	XM_018049366.1	ENSCAFT00000048011
ENSG00000065883_CDK13	0.095243	0.101334	0.108331	0.114793	0.123075	0.131468	-0.02174100000000001	unclassified	ENST00000181839	ENSCSAT00000013317	ENSBTAT00000002003	ENSECAT00000018342	ENSOART00000019143	XM_018046992.1	ENSCAFT00000046011
ENSG00000065923_SLC9A7	0.0630682	0.0703949	0.0791934	0.0782066	0.0873931	0.0977114	-0.016998200000000005	unclassified	ENST00000616978	ENSCSAT00000011870	ENSBTAT00000004260	ENSECAT00000020580	ENSOART00000015445	XM_018043843.1	ENSCAFT00000023451
ENSG00000065970_FOXJ2	0.117843	0.127862	0.139011	0.147179	0.1605	0.17446	-0.032638	unclassified	ENST00000162391	ENSCSAT00000007830	ENSBTAT00000026309	ENSECAT00000021556	ENSOART00000002590	XM_018048506.1	ENSCAFT00000039687
ENSG00000065989_PDE4A	0.144407	0.15442	0.164024	0.17475	0.185406	0.197334	-0.030985999999999986	unclassified	ENST00000380702	ENSCSAT00000005157	ENSBTAT00000015961	ENSECAT00000025410	ENSOART00000017688	XM_018051047.1	ENSCAFT00000028214
ENSG00000066027_PPP2R5A	0.0564597	0.065426	0.0753093	0.0697814	0.0807337	0.0926963	-0.015307700000000007	unclassified	ENST00000261461	ENSCSAT00000013481	ENSBTAT00000038491	ENSECAT00000007987	ENSOART00000011703	XM_005691015.3	ENSCAFT00000019561
ENSG00000066056_TIE1	0.094844	0.100554	0.10646	0.132369	0.141971	0.150667	-0.04141700000000001	unclassified	ENST00000372476	ENSCSAT00000017353	ENSBTAT00000004917	ENSECAT00000006987	ENSOART00000022354	XM_018042812.1	ENSCAFT00000008550
ENSG00000066084_DIP2B	0.0315736	0.0343047	0.0372596	0.0423449	0.0464538	0.0514091	-0.012149100000000003	unclassified	ENST00000301180	ENSCSAT00000003994	ENSBTAT00000006902	ENSECAT00000020200	ENSOART00000019104	XM_018047792.1	ENSCAFT00000012942
ENSG00000066117_SMARCD1	0.0107238	0.0139606	0.0177112	0.022401	0.029426	0.0369978	-0.0154654	unclassified	ENST00000394963	ENSCSAT00000004028	ENSBTAT00000001284	ENSECAT00000023621	ENSOART00000019560	XM_018047808.1	ENSCAFT00000048521
ENSG00000066135_KDM4A	0.0742782	0.0792274	0.0844449	0.0924952	0.0997093	0.106937	-0.020481899999999997	unclassified	ENST00000372396	ENSCSAT00000017346	ENSBTAT00000002687	ENSECAT00000019759	ENSOART00000000533	XM_005678568.3	ENSCAFT00000007898
ENSG00000066136_NFYC	0.0744813	0.0863614	0.100308	0.0823173	0.0957256	0.110342	-0.00936419999999999	nearly-neutral	ENST00000308733	ENSCSAT00000017381	ENSBTAT00000029254	ENSECAT00000002155	ENSOART00000022100	XM_018042445.1	ENSCAFT00000004517
ENSG00000066185_ZMYND12	0.26414	0.284614	0.306491	0.231079	0.248763	0.266778	0.035850999999999966	unclassified	ENST00000372565	ENSCSAT00000017369	ENSBTAT00000017258	ENSECAT00000021162	ENSOART00000022226	XM_018046556.1	ENSCAFT00000046854
ENSG00000066230_SLC9A3	0.0931859	0.0995667	0.106009	0.0981799	0.106038	0.114404	-0.006471299999999999	unclassified	ENST00000264938	ENSCSAT00000015520	ENSBTAT00000006073	ENSECAT00000025051	ENSOART00000017275	XM_018065649.1	ENSCAFT00000017338
ENSG00000066248_NGEF	0.157765	0.169457	0.182635	0.154938	0.165275	0.176532	0.004181999999999991	nearly-neutral	ENST00000264051	ENSCSAT00000004445	ENSBTAT00000011773	ENSECAT00000011924	ENSOART00000021070	XM_018041090.1	ENSCAFT00000018398
ENSG00000066279_ASPM	0.39684	0.405961	0.415617	0.422212	0.429244	0.43639	-0.023282999999999998	unclassified	ENST00000367409	ENSCSAT00000011686	ENSBTAT00000010340	ENSECAT00000023222	ENSOART00000016018	XM_018060804.1	ENSCAFT00000018114
ENSG00000066294_CD84	0.618702	0.660066	0.704551	0.498191	0.520934	0.544245	0.13913200000000003	adaptive	ENST00000311224	ENSCSAT00000000602	ENSBTAT00000053223	ENSECAT00000021748	ENSOART00000009668	XM_005677212.3	ENSCAFT00000019970
ENSG00000066322_ELOVL1	0.110235	0.12297	0.1373	0.118536	0.13378	0.150295	-0.010810000000000014	nearly-neutral	ENST00000372458	Null	ENSBTAT00000012940	ENSECAT00000015568	ENSOART00000022381	XM_005678573.3	ENSCAFT00000008460
ENSG00000066336_SPI1	0.0739896	0.0841729	0.0959056	0.0841034	0.097559	0.110893	-0.013386100000000012	unclassified	ENST00000227163	ENSCSAT00000003793	ENSBTAT00000028937	ENSECAT00000026339	ENSOART00000007122	XM_018059105.1	ENSCAFT00000013860
ENSG00000066379_ZNRD1	0.171834	0.194367	0.219823	0.207204	0.233249	0.261097	-0.038882	unclassified	ENST00000332435	ENSCSAT00000006156	ENSBTAT00000045075	ENSECAT00000016672	ENSOART00000017854	XM_005696643.3	ENSCAFT00000019352
ENSG00000066382_MPPED2	0.0189127	0.0242038	0.0308165	0.0405071	0.050872	0.0631989	-0.0266682	unclassified	ENST00000358117	ENSCSAT00000003272	ENSBTAT00000027909	ENSECAT00000020801	ENSOART00000016885	XM_018059298.1	ENSCAFT00000012072
ENSG00000066405_CLDN18	0.11802	0.129073	0.142058	0.129954	0.145457	0.162162	-0.01638400000000001	unclassified	ENST00000343735	ENSCSAT00000009032	ENSBTAT00000019421	ENSECAT00000009670	ENSOART00000008385	XM_005675526.3	ENSCAFT00000047849
ENSG00000066422_ZBTB11	0.133629	0.14154	0.149179	0.163252	0.172108	0.180581	-0.030568000000000012	unclassified	ENST00000312938	ENSCSAT00000004289	ENSBTAT00000017903	ENSECAT00000026231	ENSOART00000020110	XM_005674868.3	ENSCAFT00000015241
ENSG00000066455_GOLGA5	0.174519	0.184027	0.194402	0.222716	0.234855	0.247827	-0.05082800000000001	unclassified	ENST00000163416	ENSCSAT00000009320	ENSBTAT00000006036	ENSECAT00000010933	ENSOART00000014454	XM_018066404.1	ENSCAFT00000017571
ENSG00000066468_FGFR2	0.0549228	0.0592636	0.0636824	0.0728002	0.0798208	0.0874962	-0.020557199999999998	unclassified	ENST00000457416	ENSCSAT00000002713	ENSBTAT00000018708	ENSECAT00000015803	ENSOART00000005863	XM_018041428.1	ENSCAFT00000009748
ENSG00000066557_LRRC40	0.181464	0.192351	0.204719	0.221907	0.237239	0.252904	-0.04488800000000001	unclassified	ENST00000370952	ENSCSAT00000017159	ENSBTAT00000010846	ENSECAT00000020999	ENSOART00000012849	XM_005678272.3	ENSCAFT00000032526
ENSG00000066583_ISOC1	0.0566184	0.0664932	0.0777406	0.0774609	0.0917612	0.106972	-0.025268	unclassified	ENST00000173527	ENSCSAT00000012186	ENSBTAT00000035645	ENSECAT00000005330	ENSOART00000018492	XM_018050708.1	ENSCAFT00000001119
ENSG00000066629_EML1	0.0427445	0.0463537	0.0502888	0.0633861	0.0696547	0.0763027	-0.023301000000000002	unclassified	ENST00000334192	ENSCSAT00000008488	ENSBTAT00000017944	ENSECAT00000021388	ENSOART00000001239	XM_018066339.1	ENSCAFT00000028368
ENSG00000066651_TRMT11	0.104976	0.115401	0.126948	0.124768	0.138419	0.153316	-0.023017999999999983	unclassified	ENST00000334379	ENSCSAT00000014427	ENSBTAT00000002544	ENSECAT00000019044	ENSOART00000008510	XM_005684481.2	ENSCAFT00000001624
ENSG00000066654_THUMPD1	0.22373	0.242254	0.263355	0.2922	0.311574	0.330785	-0.06932000000000002	unclassified	ENST00000636554	ENSCSAT00000005657	ENSBTAT00000064153	ENSECAT00000005501	ENSOART00000014249	XM_005697562.3	ENSCAFT00000028563
ENSG00000066735_KIF26A	0.224135	0.23149	0.239285	0.305231	0.31485	0.324646	-0.08336000000000002	unclassified	ENST00000423312	ENSCSAT00000007824	ENSBTAT00000063889	ENSECAT00000019968	Null	XM_018045641.1	ENSCAFT00000029108
ENSG00000066739_ATG2B	0.107916	0.112131	0.116628	0.153745	0.160457	0.166941	-0.048325999999999994	unclassified	ENST00000359933	ENSCSAT00000008644	ENSBTAT00000030514	ENSECAT00000004013	ENSOART00000017530	XM_005695367.3	ENSCAFT00000028127
ENSG00000066777_ARFGEF1	0.0487011	0.0520418	0.0553786	0.0662363	0.0711325	0.0768755	-0.019090700000000002	unclassified	ENST00000262215	ENSCSAT00000012079	ENSBTAT00000019553	ENSECAT00000017621	ENSOART00000001281	XM_018058435.1	ENSCAFT00000012079
ENSG00000066827_ZFAT	0.158594	0.165514	0.172655	0.193644	0.202276	0.210062	-0.03676200000000002	unclassified	ENST00000377838	ENSCSAT00000007910	ENSBTAT00000023578	ENSECAT00000026725	ENSOART00000005700	XM_018058597.1	ENSCAFT00000001794
ENSG00000066923_STAG3	0.240068	0.249863	0.260555	0.278809	0.28933	0.299724	-0.039466999999999974	unclassified	ENST00000615138	ENSCSAT00000015983	ENSBTAT00000013879	ENSECAT00000014796	ENSOART00000018752	XM_018040650.1	ENSCAFT00000023065
ENSG00000066926_FECH	0.138211	0.149835	0.162099	0.15824	0.174256	0.189958	-0.024420999999999998	unclassified	ENST00000382873	ENSCSAT00000016246	ENSBTAT00000008384	ENSECAT00000012940	ENSOART00000005676	XM_018039721.1	ENSCAFT00000000209
ENSG00000066933_MYO9A	0.213824	0.220693	0.227816	0.240546	0.248141	0.255342	-0.027448	unclassified	ENST00000356056	ENSCSAT00000011832	ENSBTAT00000009780	ENSECAT00000017832	ENSOART00000020550	XM_018053556.1	ENSCAFT00000027983
ENSG00000067057_PFKP	0.114113	0.121312	0.128338	0.114061	0.12213	0.13111	-0.0008179999999999993	nearly-neutral	ENST00000381125	Null	ENSBTAT00000003472	ENSECAT00000022588	ENSOART00000015014	XM_018057336.1	ENSCAFT00000008866
ENSG00000067064_IDI1	0.172738	0.191717	0.212709	0.230411	0.253622	0.277631	-0.061905000000000016	unclassified	ENST00000381344	Null	ENSBTAT00000005323	ENSECAT00000026951	ENSOART00000016093	XM_018057345.1	ENSCAFT00000049001
ENSG00000067082_KLF6	0.0638373	0.073059	0.0829921	0.0836535	0.0966345	0.110345	-0.0235755	unclassified	ENST00000497571	ENSCSAT00000012048	ENSBTAT00000020207	ENSECAT00000025128	ENSOART00000014046	XM_018057330.1	ENSCAFT00000008619
ENSG00000067113_PLPP1	0.177087	0.193561	0.21209	0.178363	0.197017	0.214602	-0.003455999999999987	nearly-neutral	ENST00000264775	ENSCSAT00000014470	ENSBTAT00000047359	ENSECAT00000024911	ENSOART00000008403	XM_018065498.1	ENSCAFT00000011001
ENSG00000067141_NEO1	0.0785529	0.0835986	0.0888307	0.0998346	0.106844	0.114044	-0.0232454	unclassified	ENST00000339362	ENSCSAT00000012050	ENSBTAT00000006569	ENSECAT00000026822	ENSOART00000020682	XM_018054667.1	ENSCAFT00000048784
ENSG00000067177_PHKA1	0.135524	0.143956	0.153102	0.153395	0.163132	0.173288	-0.019176	unclassified	ENST00000373539	ENSCSAT00000009171	ENSBTAT00000021068	ENSECAT00000026083	ENSOART00000019470	XM_018043847.1	ENSCAFT00000047163
ENSG00000067182_TNFRSF1A	0.468168	0.497135	0.529684	0.397223	0.41826	0.439167	0.07887499999999997	adaptive	ENST00000162749	ENSCSAT00000008771	ENSBTAT00000005522	ENSECAT00000017432	ENSOART00000027079	XM_018048606.1	ENSCAFT00000024129
ENSG00000067191_CACNB1	0.0597164	0.066205	0.0728377	0.0636362	0.0726697	0.0825773	-0.006464700000000004	nearly-neutral	ENST00000394303	ENSCSAT00000000692	ENSBTAT00000043189	ENSECAT00000002147	ENSOART00000011471	XM_005693736.3	ENSCAFT00000026164
ENSG00000067208_EVI5	0.0974486	0.106669	0.116054	0.105874	0.11756	0.128926	-0.010890999999999998	unclassified	ENST00000540033	ENSCSAT00000017063	ENSBTAT00000040289	ENSECAT00000025582	ENSOART00000017892	XM_013962624.2	ENSCAFT00000032091
ENSG00000067221_STOML1	0.170962	0.184324	0.19869	0.212058	0.230381	0.248125	-0.046057000000000015	unclassified	ENST00000541638	ENSCSAT00000012179	ENSBTAT00000020941	ENSECAT00000021060	ENSOART00000004691	XM_005695157.3	ENSCAFT00000028305
ENSG00000067248_DHX29	0.114961	0.120427	0.126655	0.156593	0.164764	0.172601	-0.04433699999999999	unclassified	ENST00000621106	ENSCSAT00000014566	ENSBTAT00000013897	ENSECAT00000026289	ENSOART00000008537	XM_018065497.1	ENSCAFT00000043416
ENSG00000067334_DNTTIP2	0.532121	0.557558	0.585788	0.497302	0.51382	0.53029	0.043737999999999944	adaptive	ENST00000436063	Null	ENSBTAT00000010317	ENSECAT00000023566	ENSOART00000018511	XM_005678082.3	ENSCAFT00000032038
ENSG00000067365_METTL22	0.243474	0.259676	0.276832	0.266309	0.284758	0.302488	-0.025081999999999993	unclassified	ENST00000381920	ENSCSAT00000006782	ENSBTAT00000018927	ENSECAT00000011434	ENSOART00000005688	XM_018040828.1	ENSCAFT00000030243
ENSG00000067369_TP53BP1	0.281172	0.291269	0.301331	0.308484	0.317121	0.325761	-0.025851999999999986	unclassified	ENST00000382044	ENSCSAT00000007189	ENSBTAT00000028388	ENSECAT00000008867	ENSOART00000011049	XM_018065953.1	ENSCAFT00000020017
ENSG00000067445_TRO	0.528442	0.55957	0.590582	0.528402	0.548421	0.568912	0.011148999999999964	nearly-neutral	ENST00000173898	ENSCSAT00000010236	Null	Null	Null	XM_018043678.1	ENSCAFT00000048360
ENSG00000067533_RRP15	0.280416	0.301465	0.324188	0.348968	0.373812	0.398196	-0.072347	unclassified	ENST00000366932	ENSCSAT00000013807	Null	ENSECAT00000010619	ENSOART00000012537	XM_005690476.3	ENSCAFT00000017226
ENSG00000067596_DHX8	0.0261305	0.0289898	0.0320328	0.0294369	0.0336381	0.0386536	-0.004648299999999998	unclassified	ENST00000262415	ENSCSAT00000001466	ENSBTAT00000010976	ENSECAT00000021248	ENSOART00000005902	XM_005693898.3	ENSCAFT00000023129
ENSG00000067606_PRKCZ	0.053519	0.0589061	0.0648592	0.0771291	0.0864386	0.0963516	-0.0275325	unclassified	ENST00000378567	ENSCSAT00000017828	ENSBTAT00000018768	ENSECAT00000015556	ENSOART00000000453	XM_013970271.2	ENSCAFT00000030810
ENSG00000067646_ZFY	0.0692616	0.075831	0.0831877	0.108334	0.118524	0.128873	-0.04269300000000001	unclassified	ENST00000383052	ENSCSAT00000016420	Null	ENSECAT00000027015	Null	Null	ENSCAFT00000021277
ENSG00000067704_IARS2	0.163784	0.171301	0.17881	0.195482	0.204971	0.214351	-0.03366999999999998	unclassified	ENST00000366922	ENSCSAT00000013885	ENSBTAT00000061457	ENSECAT00000024407	ENSOART00000013419	XM_018060168.1	ENSCAFT00000017536
ENSG00000067715_SYT1	0.0184748	0.0222582	0.0265614	0.0276369	0.034319	0.041855	-0.012060800000000003	unclassified	ENST00000393240	ENSCSAT00000001999	ENSBTAT00000008338	ENSECAT00000013681	ENSOART00000016353	XM_018047591.1	ENSCAFT00000009301
ENSG00000067798_NAV3	0.0912808	0.0950187	0.0989516	0.122852	0.128091	0.13403	-0.03307230000000001	unclassified	ENST00000397909	ENSCSAT00000002005	ENSBTAT00000061560	ENSECAT00000000151	ENSOART00000016332	XM_013963652.2	ENSCAFT00000009280
ENSG00000067829_IDH3G	0.063979	0.0709037	0.0783957	0.0926729	0.10671	0.120937	-0.0358063	unclassified	ENST00000217901	ENSCSAT00000004926	ENSBTAT00000001405	ENSECAT00000020048	ENSOART00000007073	XM_018044769.1	ENSCAFT00000035360
ENSG00000067836_ROGDI	0.0528316	0.0601745	0.0682984	0.0755254	0.0876263	0.101092	-0.027451800000000005	unclassified	ENST00000322048	ENSCSAT00000007018	ENSBTAT00000021723	ENSECAT00000019560	ENSOART00000004333	XM_018040142.1	ENSCAFT00000030430
ENSG00000067840_PDZD4	0.105988	0.113012	0.12087	0.135243	0.147733	0.159817	-0.034721	unclassified	ENST00000393758	ENSCSAT00000004918	ENSBTAT00000028557	ENSECAT00000026169	ENSOART00000007003	XM_018044791.1	ENSCAFT00000030629
ENSG00000067842_ATP2B3	0.0370429	0.0398766	0.0427518	0.0518846	0.0575671	0.0630159	-0.017690500000000005	unclassified	ENST00000349466	ENSCSAT00000004993	ENSBTAT00000000677	ENSECAT00000025862	ENSOART00000008230	XM_018045201.1	ENSCAFT00000030531
ENSG00000067900_ROCK1	0.0543092	0.0590125	0.0638171	0.0701263	0.0771485	0.0848703	-0.018135999999999992	unclassified	ENST00000399799	ENSCSAT00000015731	ENSBTAT00000061061	ENSECAT00000023282	ENSOART00000009623	XM_005697060.3	ENSCAFT00000029058
ENSG00000067955_CBFB	0.0623308	0.0764669	0.0926786	0.0879919	0.109485	0.131879	-0.033018099999999995	unclassified	ENST00000412916	ENSCSAT00000001755	ENSBTAT00000021434	ENSECAT00000015625	ENSOART00000002893	XM_018062100.1	ENSCAFT00000032470
ENSG00000067992_PDK3	0.0399266	0.0458094	0.0518839	0.0499382	0.0589581	0.0690517	-0.0131487	unclassified	ENST00000441463	ENSCSAT00000012457	ENSBTAT00000023706	ENSECAT00000011361	ENSOART00000018788	XM_018043835.1	ENSCAFT00000021385
ENSG00000068001_HYAL2	0.152047	0.162841	0.174734	0.189798	0.203108	0.216853	-0.040267	unclassified	ENST00000447092	ENSCSAT00000012309	ENSBTAT00000000612	ENSECAT00000018503	ENSOART00000010462	XM_018038368.1	ENSCAFT00000016952
ENSG00000068024_HDAC4	0.0621597	0.066084	0.0702172	0.0838394	0.0909097	0.0983777	-0.024825699999999992	unclassified	ENST00000345617	ENSCSAT00000004048	ENSBTAT00000023621	Null	ENSOART00000020384	XM_018040130.1	ENSCAFT00000019989
ENSG00000068028_RASSF1	0.103752	0.118155	0.131631	0.132973	0.150801	0.17111	-0.032645999999999994	unclassified	ENST00000357043	ENSCSAT00000012302	ENSBTAT00000027919	ENSECAT00000012910	ENSOART00000017821	Null	ENSCAFT00000016913
ENSG00000068078_FGFR3	0.0793558	0.0853316	0.0930736	0.0857751	0.0963863	0.105367	-0.0110547	unclassified	ENST00000340107	ENSCSAT00000013741	ENSBTAT00000009427	ENSECAT00000022299	ENSOART00000017316	Null	ENSCAFT00000026184
ENSG00000068079_IFI35	0.367298	0.394118	0.420969	0.364476	0.385394	0.407694	0.00872400000000001	nearly-neutral	ENST00000438323	ENSCSAT00000001415	ENSBTAT00000009714	ENSECAT00000001791	ENSOART00000004802	XM_005693886.3	ENSCAFT00000038918
ENSG00000068097_HEATR6	0.201362	0.210629	0.219688	0.243317	0.254062	0.265344	-0.043433	unclassified	ENST00000184956	ENSCSAT00000004178	ENSBTAT00000012697	ENSECAT00000020639	ENSOART00000003912	XM_005693164.3	ENSCAFT00000028841
ENSG00000068120_COASY	0.181587	0.193197	0.205493	0.18702	0.200466	0.214109	-0.007268999999999998	nearly-neutral	ENST00000590958	ENSCSAT00000001263	ENSBTAT00000027845	ENSECAT00000008734	ENSOART00000002448	XM_005693855.3	ENSCAFT00000036445
